"Series";"Time";"Value"
"AstroPlantExplorer.yourName.mean";"2020-02-01T00:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T00:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T00:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T01:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T02:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T03:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T04:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T05:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T06:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T07:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T08:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T09:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T10:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T11:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T12:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T13:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T14:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T15:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T16:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T17:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T18:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T19:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T20:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T21:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T22:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-01T23:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T00:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T01:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T02:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T03:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T04:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T05:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T06:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T07:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T08:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T09:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T10:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T11:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T12:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T13:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T14:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T15:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T16:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T17:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T18:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T19:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T20:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T21:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T22:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-02T23:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:20:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:30:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:40:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T00:50:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T01:00:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T01:10:00+01:00";null
"AstroPlantExplorer.yourName.mean";"2020-02-03T01:20:00+01:00";null
